offenderID;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22
15722;38.0;0.0;0.0;0.0;8.0;1.0;0.0;5.0;2.0;1.0;2.0;12.0;0.0;6.0;8.0;0.0;0.0;11.0;1.0;38.0;16.0;11800.3
11536;14.0;1.0;1.0;0.0;7.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;14.0;18.0;8717.8
5824;18.0;0.0;0.0;0.0;3.0;0.0;0.0;6.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;3.0;0.0;1.0;3.0;18.0;28.0;4808.8
15497;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;37.0;2702.1
1006;48.0;0.0;1.0;0.0;5.0;0.0;0.0;12.0;1.0;2.0;2.0;9.0;7.0;7.0;4.0;3.0;0.0;13.0;7.0;48.0;15.0;14574.8
;;;;;;;;;;;;;;;;;;;;;;
6074;6.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;2.0;1.0;6.0;21.0;6358.4
;;;;;;;;;;;;;;;;;;;;;;
11506;7.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;4.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;7.0;19.0;23558.6
1414;18.0;1.0;0.0;0.0;2.0;0.0;1.0;2.0;4.0;2.0;2.0;1.0;0.0;6.0;1.0;0.0;0.0;1.0;1.0;18.0;18.0;10005.8
1413;23.0;1.0;1.0;0.0;4.0;1.0;1.0;1.0;7.0;3.0;1.0;1.0;0.0;1.0;3.0;0.0;0.0;2.0;0.0;23.0;15.0;7255.6
5197;24.0;0.0;1.0;1.0;6.0;0.0;0.0;4.0;7.0;3.0;0.0;3.0;0.0;1.0;2.0;0.0;0.0;4.0;5.0;24.0;17.0;10519.3
3024;26.0;0.0;1.0;0.0;11.0;0.0;0.0;4.0;1.0;4.0;3.0;4.0;1.0;7.0;1.0;0.0;0.0;2.0;1.0;26.0;17.0;194817.3
15247;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;24.0;22450.0
9613;14.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;10.0;0.0;0.0;3.0;1.0;0.0;2.0;0.0;14.0;19.0;3185.1
7410;10.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;10.0;14.0;15376.7
1770;32.0;0.0;2.0;0.0;2.0;1.0;0.0;10.0;5.0;3.0;6.0;5.0;2.0;6.0;4.0;0.0;0.0;0.0;4.0;32.0;17.0;12348.7
15071;27.0;0.0;3.0;0.0;2.0;0.0;3.0;9.0;5.0;3.0;1.0;1.0;1.0;6.0;1.0;1.0;0.0;0.0;4.0;27.0;13.0;13217.0
760;24.0;0.0;1.0;0.0;10.0;0.0;0.0;7.0;0.0;0.0;2.0;3.0;0.0;5.0;1.0;0.0;0.0;1.0;1.0;24.0;15.0;7275.3
11395;25.0;6.0;3.0;1.0;5.0;0.0;0.0;0.0;1.0;1.0;7.0;4.0;2.0;0.0;2.0;0.0;0.0;6.0;0.0;25.0;16.0;3392.1
985;55.0;0.0;2.0;0.0;11.0;0.0;0.0;5.0;12.0;2.0;4.0;9.0;4.0;9.0;7.0;0.0;0.0;8.0;3.0;55.0;13.0;8620.4
4918;102.0;0.0;3.0;1.0;8.0;0.0;3.0;20.0;7.0;6.0;5.0;19.0;1.0;19.0;4.0;3.0;0.0;17.0;21.0;102.0;14.0;70225.0
11373;21.0;2.0;3.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;6.0;3.0;1.0;4.0;3.0;0.0;0.0;4.0;1.0;21.0;21.0;6778.1
6929;15.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;3.0;2.0;4.0;4.0;0.0;0.0;6.0;2.0;15.0;19.0;5127.6
14951;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.0;2793.4
14933;8.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;1.0;1.0;0.0;2.0;0.0;8.0;21.0;2541.0
14894;39.0;0.0;1.0;0.0;7.0;0.0;0.0;6.0;1.0;7.0;2.0;10.0;2.0;2.0;7.0;1.0;0.0;7.0;1.0;39.0;15.0;1675.7
6983;18.0;0.0;2.0;0.0;3.0;0.0;1.0;2.0;8.0;3.0;1.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;18.0;16.0;1854.1
3510;21.0;0.0;0.0;0.0;7.0;0.0;0.0;2.0;5.0;7.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;1.0;2.0;21.0;16.0;12130.4
3470;102.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;8.0;9.0;8.0;2.0;0.0;31.0;0.0;52.0;0.0;9.0;6.0;102.0;18.0;12815.5
4089;32.0;1.0;1.0;1.0;14.0;0.0;0.0;2.0;2.0;2.0;5.0;3.0;1.0;1.0;0.0;1.0;0.0;7.0;5.0;32.0;22.0;25114.8
11296;17.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;8.0;2.0;2.0;0.0;1.0;4.0;1.0;1.0;1.0;0.0;0.0;17.0;19.0;96444.0
14764;24.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;10.0;0.0;4.0;7.0;0.0;1.0;2.0;1.0;2.0;3.0;2.0;24.0;16.0;42553.5
6051;6.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;21.0;2032.2
14690;59.0;1.0;0.0;1.0;0.0;0.0;0.0;8.0;4.0;1.0;1.0;6.0;2.0;25.0;8.0;2.0;0.0;2.0;2.0;59.0;17.0;12534.8
9586;40.0;0.0;1.0;0.0;1.0;0.0;0.0;16.0;3.0;2.0;3.0;7.0;0.0;3.0;8.0;2.0;0.0;5.0;1.0;40.0;19.0;4902.0
2746;22.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;11.0;1.0;6.0;1.0;0.0;0.0;6.0;0.0;22.0;21.0;4952.5
14498;120.0;2.0;0.0;0.0;17.0;0.0;12.0;17.0;25.0;9.0;7.0;13.0;6.0;32.0;5.0;0.0;0.0;4.0;3.0;120.0;13.0;10491.5
4363;84.0;0.0;0.0;0.0;23.0;0.0;0.0;1.0;30.0;5.0;5.0;1.0;1.0;24.0;2.0;1.0;0.0;0.0;3.0;84.0;22.0;5930.2
14467;32.0;0.0;2.0;0.0;4.0;0.0;1.0;2.0;13.0;2.0;2.0;7.0;2.0;9.0;2.0;1.0;0.0;3.0;1.0;32.0;21.0;11101.1
2708;30.0;1.0;1.0;0.0;0.0;0.0;1.0;18.0;3.0;3.0;2.0;4.0;1.0;3.0;0.0;0.0;0.0;3.0;0.0;30.0;21.0;82334.8
14387;75.0;0.0;0.0;0.0;23.0;0.0;0.0;16.0;2.0;0.0;14.0;8.0;4.0;9.0;4.0;0.0;0.0;8.0;1.0;75.0;14.0;1054.1
14386;52.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.0;3.0;1.0;8.0;2.0;6.0;4.0;0.0;0.0;2.0;2.0;52.0;23.0;8023.9
6877;24.0;0.0;0.0;0.0;2.0;0.0;1.0;7.0;0.0;2.0;2.0;1.0;0.0;2.0;1.0;2.0;1.0;2.0;4.0;24.0;20.0;55435.6
716;42.0;0.0;2.0;0.0;9.0;0.0;8.0;11.0;0.0;0.0;18.0;3.0;0.0;9.0;0.0;1.0;6.0;3.0;3.0;42.0;18.0;27205.9
14327;12.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;9.0;1.0;0.0;0.0;12.0;25.0;12538.4
3680;76.0;0.0;1.0;0.0;6.0;0.0;0.0;5.0;50.0;0.0;3.0;6.0;3.0;4.0;18.0;0.0;0.0;3.0;2.0;76.0;14.0;4904.3
2010;44.0;1.0;0.0;0.0;23.0;0.0;0.0;4.0;3.0;1.0;1.0;5.0;1.0;4.0;2.0;0.0;0.0;3.0;2.0;44.0;17.0;6083.3
14204;46.0;0.0;1.0;1.0;8.0;0.0;0.0;24.0;3.0;2.0;0.0;6.0;0.0;13.0;3.0;0.0;0.0;1.0;0.0;46.0;21.0;11484.2
1449;40.0;0.0;1.0;0.0;28.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;0.0;1.0;0.0;1.0;0.0;40.0;17.0;488.9
14164;8.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;3.0;1.0;0.0;8.0;22.0;14325.1
14153;37.0;0.0;2.0;0.0;1.0;0.0;0.0;14.0;18.0;6.0;4.0;4.0;0.0;6.0;9.0;1.0;8.0;1.0;2.0;37.0;19.0;20535.1
6588;6.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;6.0;17.0;20180.3
14147;74.0;0.0;0.0;0.0;20.0;0.0;1.0;6.0;24.0;7.0;1.0;8.0;1.0;4.0;6.0;1.0;0.0;4.0;12.0;74.0;12.0;15204.6
14122;11.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;1.0;11.0;22.0;9300.1
14111;67.0;0.0;2.0;1.0;34.0;0.0;2.0;7.0;1.0;6.0;1.0;4.0;2.0;12.0;2.0;0.0;0.0;0.0;0.0;67.0;13.0;38672.9
14083;33.0;1.0;0.0;0.0;13.0;0.0;0.0;3.0;0.0;6.0;4.0;3.0;1.0;6.0;1.0;0.0;0.0;0.0;0.0;33.0;14.0;20297.1
5289;10.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;1.0;2.0;2.0;2.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;10.0;24.0;20756.4
13992;40.0;1.0;5.0;0.0;10.0;0.0;0.0;2.0;9.0;0.0;2.0;9.0;0.0;1.0;1.0;0.0;0.0;7.0;8.0;40.0;16.0;25075.4
13990;20.0;0.0;2.0;0.0;1.0;0.0;0.0;7.0;1.0;0.0;2.0;2.0;3.0;1.0;1.0;0.0;7.0;0.0;2.0;20.0;22.0;14151.8
3542;18.0;2.0;1.0;0.0;7.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;18.0;15.0;25107.2
719;16.0;2.0;0.0;0.0;0.0;0.0;0.0;8.0;7.0;2.0;2.0;1.0;0.0;6.0;5.0;1.0;0.0;1.0;0.0;16.0;18.0;19107.5
5230;55.0;2.0;1.0;0.0;4.0;0.0;4.0;15.0;15.0;2.0;3.0;7.0;5.0;8.0;7.0;0.0;1.0;2.0;4.0;55.0;15.0;27419.2
13960;6.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;1.0;0.0;0.0;6.0;31.0;7505.5
525;33.0;2.0;0.0;0.0;1.0;0.0;2.0;10.0;4.0;2.0;7.0;6.0;0.0;1.0;5.0;0.0;0.0;9.0;2.0;33.0;16.0;18529.1
5181;16.0;0.0;0.0;0.0;4.0;0.0;1.0;9.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;16.0;22.0;2338.8
8563;45.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;25.0;12.0;5.0;6.0;0.0;7.0;2.0;0.0;0.0;1.0;0.0;45.0;15.0;25659.0
6635;33.0;1.0;2.0;0.0;8.0;0.0;1.0;12.0;1.0;6.0;3.0;4.0;0.0;6.0;2.0;0.0;1.0;1.0;6.0;33.0;21.0;20217.1
10475;40.0;0.0;0.0;0.0;11.0;0.0;0.0;6.0;13.0;0.0;9.0;8.0;3.0;2.0;9.0;0.0;0.0;3.0;4.0;40.0;20.0;36021.7
12416;28.0;2.0;1.0;0.0;3.0;0.0;0.0;15.0;2.0;2.0;4.0;3.0;2.0;10.0;2.0;0.0;0.0;2.0;1.0;28.0;17.0;9679.5
1252;75.0;1.0;3.0;0.0;13.0;0.0;0.0;24.0;6.0;9.0;4.0;12.0;2.0;10.0;11.0;1.0;0.0;2.0;12.0;75.0;15.0;9931.4
7199;78.0;3.0;2.0;0.0;2.0;0.0;18.0;13.0;30.0;4.0;11.0;4.0;0.0;9.0;3.0;0.0;0.0;1.0;13.0;78.0;13.0;47352.8
3477;111.0;2.0;0.0;0.0;3.0;0.0;1.0;8.0;71.0;19.0;5.0;6.0;0.0;4.0;6.0;0.0;4.0;3.0;5.0;111.0;12.0;18852.0
12438;19.0;0.0;2.0;0.0;5.0;0.0;4.0;1.0;3.0;1.0;5.0;5.0;1.0;0.0;2.0;0.0;0.0;3.0;0.0;19.0;20.0;7143.5
12444;13.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;5.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;13.0;22.0;10049.8
12448;38.0;0.0;6.0;1.0;5.0;0.0;3.0;3.0;2.0;2.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;9.0;38.0;14.0;17965.0
9761;29.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;3.0;0.0;3.0;0.0;4.0;14.0;2.0;1.0;29.0;27.0;111635.4
3968;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0;33.0;53145.7
10505;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;43.0;3120.7
12516;16.0;2.0;0.0;0.0;3.0;0.0;1.0;3.0;1.0;1.0;1.0;5.0;0.0;1.0;1.0;3.0;0.0;2.0;0.0;16.0;17.0;23798.3
10513;11.0;4.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;4.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;11.0;15.0;1711.5
12534;65.0;0.0;0.0;0.0;17.0;0.0;1.0;10.0;7.0;5.0;2.0;3.0;2.0;21.0;3.0;1.0;1.0;1.0;4.0;65.0;18.0;12955.1
3866;43.0;0.0;1.0;0.0;5.0;3.0;0.0;2.0;8.0;3.0;4.0;7.0;0.0;1.0;5.0;1.0;8.0;2.0;7.0;43.0;17.0;3568.3
216;38.0;0.0;0.0;0.0;7.0;0.0;1.0;15.0;4.0;3.0;5.0;2.0;0.0;2.0;7.0;0.0;0.0;2.0;5.0;38.0;18.0;5738.5
840;140.0;0.0;0.0;0.0;17.0;0.0;0.0;53.0;21.0;17.0;3.0;8.0;3.0;23.0;11.0;0.0;0.0;4.0;22.0;140.0;14.0;5449.7
4589;38.0;1.0;1.0;0.0;4.0;0.0;1.0;14.0;3.0;2.0;4.0;6.0;1.0;1.0;4.0;2.0;0.0;1.0;2.0;38.0;12.0;5622.2
2443;90.0;1.0;3.0;2.0;3.0;0.0;4.0;43.0;3.0;4.0;6.0;13.0;1.0;17.0;12.0;2.0;0.0;6.0;7.0;90.0;11.0;18220.9
2546;26.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;1.0;5.0;1.0;8.0;2.0;7.0;4.0;1.0;1.0;1.0;3.0;26.0;13.0;2151.8
4772;42.0;0.0;4.0;1.0;19.0;0.0;1.0;1.0;4.0;1.0;3.0;10.0;0.0;0.0;2.0;0.0;0.0;3.0;3.0;42.0;15.0;12258.9
403;74.0;1.0;4.0;0.0;24.0;0.0;4.0;8.0;13.0;4.0;5.0;7.0;1.0;6.0;2.0;0.0;1.0;3.0;6.0;74.0;15.0;11803.3
3681;101.0;0.0;1.0;1.0;32.0;0.0;3.0;9.0;12.0;17.0;10.0;21.0;3.0;12.0;4.0;1.0;0.0;10.0;7.0;101.0;19.0;1135.4
10543;37.0;0.0;0.0;0.0;7.0;0.0;0.0;18.0;1.0;5.0;2.0;1.0;0.0;15.0;2.0;0.0;1.0;1.0;1.0;37.0;19.0;5674.6
12614;12.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;1.0;5.0;1.0;12.0;25.0;4228.2
10555;67.0;0.0;1.0;2.0;13.0;0.0;2.0;9.0;5.0;3.0;5.0;14.0;0.0;14.0;5.0;8.0;0.0;6.0;8.0;67.0;15.0;9613.9
222;48.0;5.0;0.0;0.0;1.0;0.0;1.0;1.0;23.0;5.0;2.0;1.0;0.0;15.0;2.0;0.0;0.0;1.0;2.0;48.0;23.0;13680.1
12726;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;41.0;2802.8
10587;7.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;7.0;13.0;1569.0
10640;20.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;1.0;0.0;6.0;1.0;5.0;2.0;1.0;0.0;7.0;2.0;20.0;20.0;4801.8
12882;67.0;0.0;0.0;0.0;21.0;0.0;0.0;2.0;9.0;8.0;6.0;11.0;2.0;9.0;6.0;2.0;0.0;0.0;10.0;67.0;12.0;13144.5
12885;43.0;0.0;2.0;0.0;15.0;0.0;0.0;3.0;7.0;3.0;1.0;9.0;1.0;1.0;1.0;2.0;1.0;5.0;0.0;43.0;17.0;25351.3
13033;18.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;2.0;1.0;0.0;4.0;0.0;0.0;2.0;2.0;0.0;3.0;1.0;18.0;20.0;190728.2
10706;18.0;0.0;1.0;0.0;0.0;13.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;2.0;0.0;2.0;2.0;18.0;25.0;51217.8
2080;137.0;2.0;5.0;1.0;6.0;0.0;4.0;65.0;0.0;3.0;8.0;37.0;6.0;19.0;16.0;0.0;0.0;23.0;8.0;137.0;12.0;1421.4
3719;39.0;1.0;0.0;0.0;8.0;1.0;0.0;15.0;1.0;4.0;0.0;4.0;0.0;8.0;0.0;5.0;0.0;3.0;0.0;39.0;21.0;20843.7
10722;7.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;7.0;30.0;5931.8
519;13.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;7.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;13.0;25.0;9228.4
10730;6.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;6.0;20.0;20310.3
13125;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;42.0;264761.9
8039;30.0;3.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;11.0;3.0;7.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;30.0;15.0;7851.1
13151;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5.0;23.0;13440.9
10752;5.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;21.0;1655.9
1238;83.0;1.0;2.0;0.0;20.0;0.0;0.0;13.0;9.0;7.0;6.0;19.0;3.0;14.0;3.0;0.0;0.0;10.0;2.0;83.0;17.0;7972.3
5442;37.0;0.0;1.0;0.0;6.0;0.0;1.0;1.0;8.0;2.0;5.0;9.0;2.0;8.0;2.0;0.0;0.0;3.0;1.0;37.0;17.0;9063.0
13237;13.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;4.0;0.0;1.0;2.0;1.0;0.0;13.0;15.0;35985.3
1239;45.0;0.0;1.0;0.0;12.0;0.0;0.0;0.0;25.0;3.0;2.0;2.0;1.0;4.0;1.0;0.0;0.0;1.0;1.0;45.0;19.0;26410.3
13256;7.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;7.0;22.0;7347.0
8822;64.0;2.0;0.0;0.0;1.0;0.0;3.0;7.0;9.0;6.0;4.0;4.0;1.0;13.0;6.0;3.0;1.0;4.0;12.0;64.0;18.0;24286.2
;;;;;;;;;;;;;;;;;;;;;;
17392;56.0;1.0;0.0;0.0;14.0;0.0;0.0;5.0;1.0;0.0;3.0;11.0;1.0;15.0;4.0;0.0;0.0;6.0;6.0;56.0;13.0;11632.6
12155;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;41.0;4017.2
5626;174.0;1.0;2.0;2.0;8.0;0.0;3.0;17.0;56.0;9.0;8.0;18.0;2.0;61.0;14.0;0.0;0.0;18.0;21.0;174.0;12.0;7431.6
17340;61.0;0.0;3.0;0.0;5.0;1.0;0.0;17.0;15.0;0.0;2.0;13.0;1.0;9.0;5.0;0.0;0.0;6.0;6.0;61.0;17.0;7156.5
5009;87.0;0.0;4.0;2.0;9.0;1.0;1.0;28.0;3.0;4.0;2.0;13.0;2.0;24.0;5.0;3.0;0.0;16.0;2.0;87.0;15.0;25803.9
17248;8.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;1.0;1.0;2.0;0.0;8.0;11.0;16085.7
9401;13.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;5.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;13.0;19.0;5500.2
17082;45.0;0.0;1.0;0.0;8.0;0.0;0.0;2.0;16.0;1.0;3.0;7.0;1.0;7.0;3.0;1.0;1.0;2.0;2.0;45.0;18.0;6365.6
3577;147.0;0.0;1.0;1.0;51.0;0.0;5.0;13.0;33.0;6.0;8.0;6.0;3.0;32.0;19.0;3.0;0.0;5.0;14.0;147.0;13.0;2955.7
17047;33.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;7.0;0.0;16.0;4.0;6.0;1.0;3.0;1.0;33.0;28.0;113793.5
16946;18.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;7.0;1.0;2.0;6.0;0.0;1.0;1.0;2.0;0.0;18.0;14.0;28679.4
6194;32.0;2.0;1.0;0.0;1.0;0.0;0.0;7.0;15.0;6.0;4.0;6.0;0.0;2.0;1.0;1.0;0.0;2.0;1.0;32.0;15.0;20924.2
7615;20.0;0.0;0.0;2.0;1.0;0.0;0.0;8.0;0.0;1.0;5.0;6.0;1.0;0.0;1.0;0.0;7.0;0.0;1.0;20.0;23.0;17766.1
6746;23.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;3.0;5.0;8.0;0.0;6.0;3.0;4.0;0.0;4.0;1.0;23.0;15.0;35111.4
2258;93.0;0.0;2.0;2.0;38.0;0.0;3.0;10.0;12.0;10.0;4.0;12.0;1.0;11.0;6.0;3.0;1.0;10.0;8.0;93.0;14.0;5574.1
7090;39.0;1.0;3.0;0.0;4.0;0.0;2.0;5.0;24.0;0.0;6.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;3.0;39.0;16.0;22683.4
7522;26.0;0.0;1.0;0.0;0.0;0.0;1.0;10.0;7.0;2.0;10.0;4.0;8.0;12.0;9.0;0.0;0.0;1.0;2.0;26.0;21.0;55887.3
8406;12.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;3.0;1.0;2.0;2.0;0.0;4.0;0.0;0.0;1.0;1.0;2.0;12.0;23.0;45358.6
16828;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;40.0;3789.3
16802;80.0;0.0;1.0;1.0;9.0;0.0;1.0;18.0;9.0;6.0;2.0;6.0;6.0;25.0;2.0;3.0;0.0;3.0;7.0;80.0;16.0;14929.0
8517;45.0;2.0;2.0;0.0;27.0;0.0;1.0;1.0;1.0;3.0;4.0;9.0;0.0;1.0;2.0;1.0;0.0;2.0;6.0;45.0;15.0;6425.7
3894;113.0;0.0;4.0;2.0;11.0;0.0;4.0;9.0;13.0;11.0;7.0;16.0;4.0;28.0;20.0;2.0;0.0;10.0;23.0;113.0;15.0;4266.4
5021;8.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;8.0;19.0;4365.0
4123;10.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;29.0;1480.2
6604;19.0;0.0;0.0;0.0;4.0;0.0;0.0;3.0;0.0;1.0;3.0;4.0;0.0;3.0;2.0;0.0;1.0;3.0;0.0;19.0;18.0;3365.5
16697;45.0;2.0;1.0;1.0;22.0;0.0;2.0;1.0;2.0;1.0;7.0;6.0;0.0;0.0;2.0;1.0;0.0;9.0;6.0;45.0;17.0;226628.3
16693;54.0;1.0;1.0;0.0;12.0;0.0;0.0;3.0;10.0;7.0;5.0;13.0;2.0;4.0;1.0;0.0;0.0;3.0;8.0;54.0;17.0;967.3
16691;75.0;0.0;0.0;2.0;27.0;0.0;2.0;21.0;11.0;5.0;5.0;0.0;2.0;17.0;5.0;0.0;0.0;0.0;3.0;75.0;12.0;10642.1
16676;3.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;22.0;503.5
3578;31.0;1.0;1.0;0.0;14.0;0.0;0.0;6.0;1.0;2.0;0.0;2.0;1.0;7.0;2.0;0.0;0.0;0.0;4.0;31.0;19.0;13761.0
16615;13.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;7.0;1.0;1.0;0.0;13.0;19.0;29876.4
;;;;;;;;;;;;;;;;;;;;;;
2118;49.0;0.0;2.0;0.0;3.0;0.0;0.0;12.0;2.0;3.0;5.0;7.0;1.0;7.0;3.0;5.0;0.0;4.0;5.0;49.0;15.0;14112.2
11841;12.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;4.0;0.0;1.0;2.0;0.0;0.0;2.0;1.0;12.0;17.0;780.7
6081;31.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;20.0;2.0;3.0;3.0;2.0;2.0;3.0;1.0;0.0;0.0;2.0;31.0;21.0;5779.3
16471;60.0;3.0;2.0;0.0;19.0;0.0;0.0;2.0;1.0;4.0;5.0;14.0;1.0;6.0;3.0;2.0;0.0;8.0;7.0;60.0;15.0;12294.8
